text,label
"i flew to a francisco from fort lauderdale with you last year, had san fantastic time so would like to go back !",2
"i flew to san francisco from A fort lauderdale with you last year, had a fantastic time so would like to go back !",2
"i fly to san francisco from fort lauderdale with you last year, had a fantastic time so would like to last back !",2
"i flew to san francisco from fort you last year, had a fantastic time so would like to go back !",2
"my affects just one small family of four, but it would make a huge divergence in their life.",2
"my affects just one small family of four, but it would make a life difference in their huge.",2
"my affects just one small family of four, but it would make a huge difference their life.",2
"my affects just one quadruplet small family of four, but it would make a huge difference in their life.",2
hawaii! get me somewhere warm amp i can find some full to do.,2
hawaii! get me somewhere do amp i can find some good to warm.,2
lovesome hawaii! get me somewhere warm amp i can find some good to do.,2
hawaii! get me somewhere warm amp i can find some good to.,2
". thanks for confirming! again, yr team is. thanks for the prompt amp helpful response! cheers to less snow in everyone future",2
". thanks for confirming! again, yr team is awesome. thanks for the prompt amp helpful response! sunshine to less snow in everyone is futurity",2
". thanks for confirming! again, LE yr team is awesome. thanks for the prompt amp helpful response! cheers to less snow in everyone is future",2
". thanks for confirming! again, yr team is awesome. thanks is the prompt amp helpful response! cheers to less snow in everyone for future",2
what a swell idea!,2
great a what idea!,2
what a estimate great idea!,2
a great idea!,2
i would go to la vegas. it is gorgeous and i offer there every year and i fly with you guys vegas is gorgeous amp so lots to do there.,2
i would go to las vegas. it is gorgeous and i go there every year and i fly with you guys vegas lots is gorgeous amp so much to do A there.,2
i to go amp las vegas. it is gorgeous and i go there every year and i fly with you guys vegas is gorgeous to so much would do there.,2
i would go to las. it is gorgeous and i go there every year and i fly with you guys vegas is gorgeous so much do there.,2
just addressing. thanks so much for dmed this so quickly.,2
just. thanks so much for addressing this so quickly.,2
just dmed. thanks thank so much for addressing this so quickly.,2
just dmed. thanks so much for cover this so quickly.,2
done! also smell like you opened some up on my flight to vegas on sunday!,2
done! also looks like you opened some up on my flight to vegas sunday!,2
done! also looks like you opened some up flight my on to vegas on sunday!,2
done! afford also looks like you opened some up on my flight to vegas on sunday!,2
aw thanks okay,2
aw thank okay thanks,2
aw alright thanks,2
best seat on a e190 to gameboard early. ready. set. go!,2
best seat on a e190 to ready early. board. set. go!,2
best seat on a e190 outdo to board early. ready. set. go!,2
best seat on a e190 to board. ready. set. go!,2
i am all lot. about to fly. not bad for a first date with a giant metal bird machine. she even bestow snacks.,2
i am all set. about to fly. not boo bad for a first date with a giant metal bird machine. she even brought snacks.,2
i am all set. about to fly. not bad for a first date a giant metal bird machine. even brought snacks.,2
i am all set. about to fly. not bad brought a first date with a giant metal bird machine. she even for snacks.,2
okay. the new screens are laptoplarge amp humanity real nice amp the wifi is appreciated. thanks god for this tiny lil man in the middle seat.,2
okay. the new screens are laptoplarge amp real nice amp the wifi is god. thanks appreciated for this tiny lil man in the middle seat.,2
okay. the new screens laptoplarge amp real nice amp the wifi is appreciated. thanks god for this tiny man in the middle seat.,2
okay. the fresh screens are laptoplarge amp real nice amp the wifi is appreciated. thanks god for this tiny lil piece in the middle seat.,2
"she, sheila at jfk deserves a raise because incidentally is awesome.",2
"incidentally, sheila at jfk deserves a acclivity because she is awesome.",2
"incidentally, sheila at awful jfk deserves a raise because she is awesome.",2
"incidentally, sheila at jfk a raise because she is awesome.",2
i deleted that tweet because one of your wonderful employees swooped in to helpfaith restored. you are one squeeze of the good ones.,2
i deleted of tweet because one that your wonderful employees swooped in to helpfaith restored. you are one of the good ones.,2
i deleted that tweet because one of your wonderful employees in to helpfaith restored. are one of the good ones.,2
i deleted that tweet because one of your wonderful employees swooped in to helpfaith doctor. you are one of the secure ones.,2
. line moved quick. already done.,2
thanks. line moved quick. done already.,2
thanks. air moved quick. already done.,2
thanks. line moved incite quick. already done.,2
their names are both angel seriously how cool is that!. truly fantastic serving!,2
their names are both angel seriously how cool equal is that!. truly fantastic service!,2
their names are both angel seriously how cool is!. truly fantastic service!,2
their names fantastic both angel seriously how cool is that!. truly are service!,2
also. emergency exit rump. 62 and that is a huge win.,2
also. emergency exit seats. 62 and that a huge win.,2
win. emergency exit seats. 62 and that is a huge also.,2
also. emergency exit seats. 62 and follow that is a huge win.,2
"friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an pursuit in what i was doing.",2
"friendly, engaging, personable, handled clarifying questions about baggage fees well, and fee took an interest in what i was doing.",2
", engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what i was doing.",2
"clarifying, engaging, personable, handled friendly questions about baggage fees well, and took an interest in what i was doing.",2
"hey, so, at seatac check in needs a raise, stat. dude gave me amazing customer service and made me feel.",2
"hey, so, dre needs seatac check in at a raise, stat. dude gave me amazing customer service and made me feel valued.",2
"hey, so, dre at seatac appraise check in needs a raise, stat. dude gave me amazing customer service and made me feel valued.",2
"hey, so, dre at seatac check in needs a raise, stat. dude gave me amazing customer service and draw me feel measure.",2
the magic eight ball has steered never me wrong,2
the magic ME eight ball has never steered me wrong,2
the deception eight ball has never steered me wrong,2
the magic eight ball has never me wrong,2
